filename	first_sentence	second_sentence	label
10-guideline.txt	   105. Credit institutions should carry out such monitoring activities at transaction/borrower       level, and portfolio or subportfolio levels, as appropriate, considering aspects such as       business line, borrower segment, geographical area, products, concentration risk, level of       collateralisation and type of collateral provided, and debt-service ability.	   106. Credit institutions should monitor the level of impairments of NPEs in order to provide the       management body with comprehensive information on coverage. The analysis should       include data on the aggregate level as well as the levels for different NPE portfolios. The       selection of NPE portfolios should consider aspects such as type of exposure, including       secured/unsecured, type of collateral and guarantees, geographical area, number of years       since NPE classification, time to recovery, and the use of the going and gone concern       approach. Coverage movements should also be monitored and reductions clearly explained.	0
10-guideline.txt	   107. Credit institutions should benchmark indicators related to the NPE ratio and coverage       against the available indicators of peers in order to provide the management body with a       clear picture of the competitive position and potential shortcomings.	   108. Credit institutions should monitor their deviations from the budget, in order for the       management body to understand the drivers of significant deviations from the plan.	0
10-guideline.txt	   109. Key figures on NPE inflows and outflows should be included in periodic reporting to the       management body, including transfers from/to NPEs, non-performing FBEs, NPEs under       probation, performing FBEs and early arrears (≤ 90 days past due).	   110. Credit institutions should consider if it would be useful to establish migration matrices to       track the flow of exposures into and out of non-performing classification.	0
10-guideline.txt	   111. Credit institutions should estimate the migration rates and the quality of the performing       exposures month by month, so that actions can be prioritised and taken promptly to inhibit       deterioration of portfolio quality. Migration matrices can be further broken down by       exposure type (retail mortgage, consumer, real estate), by business unit or by other       subportfolio to identify whether the driver of the flows can be attributed to a specific       subportfolio.	   112. In their monitoring activities, credit institutions should use internal information (e.g. from       internal score systems) and external information (e.g. from rating agencies, credit bureaus,       specialised sector research or macroeconomic indicators for specific geographical areas) and       should refer to a particular point in time or observation period. Annex 3 includes examples       of such internal and external information.	0
10-guideline.txt	   112. In their monitoring activities, credit institutions should use internal information (e.g. from       internal score systems) and external information (e.g. from rating agencies, credit bureaus,       specialised sector research or macroeconomic indicators for specific geographical areas) and       should refer to a particular point in time or observation period. Annex 3 includes examples       of such internal and external information.	   113. Once NPE WUs have been established, key operational performance metrics should be       implemented to assess the units’ or employees’ efficiency relative to average performance       and/or standard benchmark indicators. If no such indicators exist or are available, key	0
10-guideline.txt	     114. To resolve or limit the impact of NPEs, credit institutions should explore the possibilities         with regard to granting forbearance measures. Credit institutions should monitor two         aspects of the forbearance activities, efficiency and effectiveness. Section 7 specifies the         requirements relating to the application of forbearance measures.	     115. The main objective of forbearance measures should be the return of the borrower to a         sustainable performing repayment status, taking into account the amount due and         minimising expected losses. This objectives should take into account the importance of         ensuring the fair treatment of consumers and compliance with any consumer protection         requirements that may be applicable. The credit institution should monitor the quality of the         forbearance activities to make sure that they are not used to delay impairments or an         assessment that the exposure is uncollectable. The monitoring should cover forbearance         activities in relation to both performing and non-performing exposures.	0
10-guideline.txt	     116. If no sustainable restructuring solution can be reached, credit institutions should still         resolve the NPE. Resolution may involve initiating legal procedures, foreclosing assets, debt         to asset/equity swap, disposal of credit facilities by sale, transferal to an asset management         company or securitisation. Where the price obtained from the foreclosure of immovable         property affects the amount owed by a consumer, credit institutions should take into         account, when deciding on the liquidation measure and next steps, the provisions of         Article 17(5) of Directive 2014/17/EU,31 to the extent applicable.	     117. Liquidation activities should be monitored by the credit institution to help inform strategies         and policies. Credit institutions should monitor disposals and monitor realised sales/transfer         prices against net carrying amounts.	0
10-guideline.txt	     118. Credit institutions should monitor the volumes and recovery rates of legal and foreclosure         cases. Performance in this regard should be measured against set targets, in terms of number         of months/years and loss to the institution. In monitoring the actual loss rate, institutions are         expected to build historical time series for each loan portfolio to back up the assumptions         used for impairment review purposes and stress test exercises.	     119. For exposures covered by collateral or another type of guarantee, credit institutions should         monitor the time period needed to liquidate the collateral or to enforce a guarantee. Credit         institutions should also monitor potential forced sale haircuts upon liquidation and	0
10-guideline.txt	   120. Monitoring the recovery rates from foreclosure and other legal proceedings should help       credit institutions to reliably assess whether the decision to foreclose will provide a higher       net present value than pursuing a forbearance option. The data regarding the recovery rates       from foreclosures should be monitored on an ongoing basis and feed into potential       amendments to credit institutions’ strategies for handling their debt recovery/legal       portfolios.	   121. Credit institutions should also monitor the average duration of legal procedures recently       completed and the average amounts recovered (including related recovery costs) from these       completed procedures.	0
10-guideline.txt	   122. Credit institutions should carefully monitor cases where the debt is swapped with an asset       or equity of the borrower, at least by using volume indicators by type of assets, and ensure       compliance with any limits set by the relevant national regulations on holdings. The use of       this approach as a forbearance measure should be backed by a proper business plan and       limited to assets in relation to which the institution has sufficient expertise and the market       realistically allows the determined value to be extracted from the asset in the short to       medium term. The institution should also make sure that the valuation of the assets is carried       out by qualified and experienced appraisers.	   123. Credit institutions should monitor and report to their management bodies the amount of       interest income stemming from NPEs. In addition, a distinction should be made between the       interest payments on NPEs actually received and those not actually received. The evolution       of loss allowances and the related drivers should also be monitored.	0
10-guideline.txt	   124. If foreclosure is a part of a credit institution’s NPE strategy, it should also monitor the       volume, ageing, coverage and flows of foreclosed assets (or other assets stemming from       NPEs) at a sufficient level of granularity to take into account material types of assets. The       performance of the foreclosed assets vis-a-vis the predefined business plan should be       monitored and reported to the management body and other relevant managers on an       aggregate level.	125. Credit institutions should use the definitions of forbearance measures and FBEs as stated          in Annex V to Commission Implementing Regulation (EU) No 680/2014 in their risk          management. Forbearance measures should aim to return the borrower to a sustainable          performing repayment status, taking into account the amount due and minimising expected          losses. When deciding on which steps or forbearance measures to take, credit institutions          should take into account the interests of consumers and comply with consumer protection          requirements, including those set out in Article 28 of Directive 2014/17/EU32 and in the EBA          Guidelines on arrears and foreclosure.33 Credit institutions should monitor the efficiency and          effectiveness of forbearance activities.	0
10-guideline.txt	      126. This section sets out the key elements of governance and operations in relation to FBEs.	6.1 Forbearance measures and their viability	0
10-guideline.txt	127. Credit institutions should consider using a combination of different forbearance measures,          including both short-term and long-term time horizons in line with the nature and maturity          of the credit facilities. Credit institutions should consider the list of possible forbearance          measures in Annex 5.	      128. Credit institutions should use forbearance measures with time horizons shorter than two          years (one year in the case of project finance and the construction of commercial property)          where such measures do not address the resolution of outstanding arrears, unless such          measures are combined with forbearance measures that are longer than two years.	0
10-guideline.txt	   136. Credit institutions should monitor the quality of forbearance activities to make sure that       they are not used to delay an assessment that the exposure is uncollectable. The monitoring       should cover forbearance activities relating to both performing and non-performing       exposures and differentiate between types of forbearance measures and portfolios.	   137. Credit institutions should measure the efficiency of the process for granting forbearance       measures and monitor the duration of the decision-making process and the volumes of       forbearance measures at each stage of the granting process.	0
10-guideline.txt	   138. Credit institutions should monitor effectiveness of forbearance measures granted. This       monitoring should measure the degree of success of the forbearance measure and whether       the modified contractual obligations of the borrower are met and the exposure is       performing. The following metrics by portfolio and by type of forbearance measure should       be used:	   139. Credit institutions should monitor indicators relating to forbearance activities using a       meaningful breakdown, which could include the type and duration of arrears, the type of       exposure, the probability of recovery, the size of the exposures or the total amount of       exposures to the same borrower or group of connected clients, and the number of       forbearance solutions applied in the past.	0
10-guideline.txt	   140. Before granting any forbearance measures, credit institutions should assess the borrower’s       repayment capacity. This should include an adequate assessment of the borrower’s financial       situation, based on sufficient information and taking into account relevant factors such as       the debt-servicing capacity and overall indebtedness of the borrower or the       property/project.	   141. Credit institutions should have adequate policies and procedures in place with a range of       sustainable and effective solutions for the borrower when granting forbearance. The       grouping of exposures into portfolios should be reflected in these policies and procedures,       to enable credit institutions to adopt different forbearance measures for different segments       of borrowers and tailor measures to them.	0
10-guideline.txt	   142. Credit institutions should consider developing decision trees and standardised forbearance       measures for portfolios of homogeneous borrowers with less complex exposures. Decision       trees may help in determining and implementing appropriate and sustainable forbearance       strategies for specific portfolios of borrowers in a consistent manner based on approved       criteria.	   6.2.5         Comparison with other NPE workout options	0
10-guideline.txt	   143. Credit institutions should use a net present value approach to determine the most suitable       and sustainable workout option for borrowers’ varied circumstances, having regard to the       fair treatment of the consumer, and should compare the net present value of the envisaged       forbearance measure with the net present value of repossession and other available	                                                                                               42 FINAL REPORT – GUIDELINES ON MANAGEMENT OF NON-PERFORMING AND FORBORNE EXPOSURES	0
10-guideline.txt	        liquidation options. The parameters used in the calculation, such as the assumed liquidation         time horizon, discount rate, cost of capital and liquidation cost, should be based on observed         empirical data.	     6.2.6         Forbearance targets and monitoring	0
10-guideline.txt	     144. Forbearance contracts and documentation should include a well-defined borrower target         schedule, detailing all necessary targets to be achieved by the borrower in order to repay the         exposure over the course of the contract term. These milestones/targets should be credible,         be appropriately conservative and take account of any potential deterioration in the         borrower’s financial situation. The performance of the forborne borrower, including the         borrower’s compliance with all agreed targets, should be closely monitored by the NPE WU         responsible for granting the forbearance, at least for the duration of the probation period.	7. NPE recognition	0
10-guideline.txt	145. Credit institutions should use the definition of NPE in Annex V to Commission Implementing         Regulation (EU) No 680/2014 in their risk management.	     146. This section sets out the key elements of governance and operations in relation to NPE         recognition.	0
10-guideline.txt	7.1 Past due criterion	147. Credit institutions should recognise exposures as being past due in accordance with         section 4 of the EBA Guidelines on the application of the definition of default 34 and         Commission Delegated Regulation (EU) 2018/171 on the materiality threshold for credit         obligations past due.35	0
10-guideline.txt	7.2 Indications of unlikeliness to pay	148. Credit institutions should recognise exposures as unlikely to pay and identify indications of         unlikeliness to pay in accordance with section 5 of the EBA Guidelines on the application of         the definition of default.	0
10-guideline.txt	     149. Credit institutions should monitor the repayment capacity of borrowers. In the case of         corporate borrowers, this should be assessed at least annually and at key reporting dates at	   157. Credit institutions should reclassify NPEs, including FBEs, as performing in accordance with       Annex V to Commission Implementing Regulation (EU) No 680/2014. Credit institutions       should perform a financial analysis of the borrower to establish the absence of concerns       regarding the borrower’s ability to pay its credit obligations.	0
10-guideline.txt	   158. Credit institutions’ policies for the reclassification of non-performing FBEs should specify       practices for dispelling concerns regarding the borrower’s ability to comply with the postforbearance conditions set out in Annex V to Commission Implementing Regulation (EU)       No 680/2014. These policies should establish criteria in terms of payments made during the       cure period of at least one year and define the borrower’s ability to comply with postforbearance conditions (to the extent that full repayment of the debt is likely) without being       reliant on the realisation of collateral at least by demonstrating payments of a not       insignificant amount of principal. These policies should require payments of both principal       and interest.	   159. In addition, where a borrower has other exposures to a credit institution that are not the       subject of a forbearance measure, the credit institution should consider the impact and the       performance of these exposures in its assessment of the borrower’s ability to comply with       post-forbearance conditions. The consideration of arrears should not change the level of       application of non-performing status, in accordance with Annex V to Commission       Implementing Regulation (EU) No 680/2014, and only exposures to which forbearance       measures have been applied should be identified as FBEs.	0
10-guideline.txt	   160. The existence of contract terms that extend the repayment period, such as grace periods       for the principal, should confirm the classification of these FBEs as non-performing until the       requirements of Annex V to Commission Implementing Regulation (EU) No 680/2014 have       been satisfied. The fact that the one-year cure period has elapsed should not automatically       lead to reclassification to performing unless regular payments have been made over these	   161. Once FBEs are classified as performing, either because they have met the conditions for       being reclassified from the non-performing category or because the granting of forbearance       measures did not lead to the classification of the exposure as non-performing, they should       continue to be identified as forborne until all the conditions for the discontinuation of the       classification of exposures as forborne under paragraph 256 of Annex V to Commission       Implementing Regulation (EU) No 680/2014 have been met.	0
10-guideline.txt	      165. Credit institutions’ policies should ensure consistent treatment of individual clients and          groups of connected clients as defined in Regulation (EU) No 575/2013, the EBA Guidelines          on connected clients36 and the EBA Guidelines on the definition of default. Credit institutions’          policies should also ensure a consistent assessment of the underlying legal relationships          between legal entities across a group of connected clients. In view of possible contagion,          credit institutions should, whenever feasible, apply a group perspective when assessing the          status of a borrower’s exposure as non-performing, unless it is affected by isolated disputes          that are unrelated to the solvency of the counterparty.	174. Credit institutions should adopt, document and adhere to sound policies, procedures and          controls for assessing and measuring loss allowances and write-off on NPEs in accordance          with the EBA Guidelines on credit risk management practices and accounting for expected          credit losses. Credit institutions should back-test their loss allowance estimations against          actual losses.	0
10-guideline.txt	      166. In accordance with the EBA Guidelines on the definition of default, credit institutions          should keep a register of all classification criteria.	      175. These methodologies should also include policies and procedures on write-offs and          recoveries as defined in the EBA Guidelines on credit risk management practices and          accounting for expected credit losses. The policy on write-offs should include indicators used          to assess expectations of recovery and detailed information on those exposures that have          been written off but are still subject to enforcement activity.	0
10-guideline.txt	36   Guidelines on connected clients under Article 4(1)(39) of Regulation (EU) No 575/2013 (EBA/GL/2017/15).	      176. In accordance with the EBA Guidelines on credit risk management practices and accounting          for expected credit losses, credit institutions should have in place common processes,          systems, tools and data.	0
10-guideline.txt	                                                                                                               47 FINAL REPORT – GUIDELINES ON MANAGEMENT OF NON-PERFORMING AND FORBORNE EXPOSURES	      177. A credit institution’s internal audit function should verify the methodologies used in          accordance with the EBA Guidelines on internal governance.38	0
10-guideline.txt	8. NPE impairment and write-offs	38   Guidelines on internal governance under Directive 2013/36/EU (EBA/GL/2017/11).	0
10-guideline.txt	167. Credit institutions should estimate loss allowances for NPEs and FBEs subject to impairment         in accordance with the EBA Guidelines on credit risk management practices and accounting         for expected credit losses.	                                                                                                     49 FINAL REPORT – GUIDELINES ON MANAGEMENT OF NON-PERFORMING AND FORBORNE EXPOSURES	0
10-guideline.txt	     168. This section sets out the key elements of governance and operations in relation to NPE         impairment measurement and write-offs.	9. Collateral valuation of immovable and movable property	0
10-guideline.txt	8.1 NPE write-offs	178. This section sets out the key elements for collateral valuation of immovable and movable       property pledged for NPEs.	0
10-guideline.txt	169. In accordance with the EBA Guidelines on credit risk management practices and accounting         for expected credit losses,37 uncollectability should be recognised in the appropriate period         through loss allowances or write-offs. When the credit institution has no reasonable         expectation of recovering contractual cash flow of the exposure it should lead to a partial or         full write-off of the exposure (IFRS 9.B3.2.16.r).	9.1 Governance, procedures and controls	0
10-guideline.txt	     170. A write-off may be done before legal actions against the borrower to recover the debt have         been concluded in full. A write-off should not be considered to mean that the credit         institution has forfeited the legal right to recover the debt; a credit institution’s decision to         forfeit the legal claim on the debt is debt forgiveness.	9.1.1         General policy and procedures	0
10-guideline.txt	     171. Write-offs constitute a de-recognition event (IFRS 9.5.4.4). If cash or other assets are         eventually collected, these collections should be directly recognised as income in the         statement of profit or loss.	Competent authorities should bear in mind that more than one fee or type of fee might relate to the same service within their Member State. Each fee does not need to be considered as a separate service. Competent authorities should take into consideration that different PSPs may have different fee structures for the same service. Therefore, when determining which services to consider including on their list, competent authorities should first consider what the provided ‘service’ is.	0
10-guideline.txt	197. For prudential purposes, credit institutions should update valuations of all secured       exposures in accordance with the requirements of Article 208(3) and Article 210(c) of       Regulation (EU) No 575/2013.	Many services may be delivered through different channels. For instance, certain payment transactions might incur different fees depending on whether they are made online, by telephone or in branch. As the pricing differentiation might be particularly pertinent to customers if the costs vary significantly between channels, competent authorities are asked to indicate this in the template. Subsequently, a fee, even if the charge differs depending on the channel used, should be considered as one in the list of 10–20 fees; PSPs will still be able to disclose the range of fees for that one service in the FID. It is recognised however that the facility to use a particular channel might in itself constitute the service (e.g. if a customer is charged a fee to be able to use telephone banking).	0
10-guideline.txt	   198. The group of collaterals that are subject to individual valuations and revaluations on a       regular basis should be updated at the time when the exposure is classified as nonperforming and at least annually while it continues to be classified as such. Credit institutions       should make sure that, for the collateral subject to indexation or other similar methods, the       indexation is updated at least annually.	Regular ‘maintenance’ fees on a payment account might cover a range of payment services (e.g. ATM withdrawals, in-branch transactions). In some cases, the use of such services might be restricted, such as by the number of transactions permitted. Additional transactions might or might not attract a separate, additional fee. Competent authorities may therefore consider that it is appropriate, according to the criteria, to include separately in their provisional list the services covered by the maintenance fee if within that Member State they are liable to attract a fee. Competent authorities should note that in making this determination, Article 4(3) of the Directive requires the services included in packages of this type and any such additional fees to be disclosed in the FID.	0
10-guideline.txt	   199. For properties with an updated individual valuation that has taken place within the past	2. Guidelines give the EBA view of appropriate supervisory practices within the European System of    Financial Supervision or of how Union law should be applied in a particular area. Competent    authorities as defined in Article 4(2) of Regulation (EU) No 1093/2010 to whom guidelines apply    should comply by incorporating them into their practices as appropriate (e.g. by amending their    legal framework or their supervisory processes), including where guidelines are directed    primarily at institutions.	0
10-guideline.txt	12 months (in line with all the applicable principles and requirements as set out in this       section), the property value may be indexed up to the period of the impairment review.	Reporting requirements	0
10-guideline.txt	   200. Credit institutions should carry out more frequent monitoring where the market is subject       to significant negative changes and/or where there are signs of significant decline in the value       of the individual collateral.	3. Pursuant to Article 16(3) of Regulation (EU) No 1093/2010, competent authorities must notify    the EBA as to whether they comply or intend to comply with these guidelines, or otherwise with    reasons for non-compliance, by (dd.mm.yyyy). In the absence of any notification by this deadline,    competent authorities will be considered by the EBA to be non-compliant. Notifications should    be sent by submitting the form available on the EBA website to compliance@eba.europa.eu with    the reference ‘EBA/GL/2015/01’. Notifications should be submitted by persons with appropriate    authority to report compliance on behalf of their competent authorities. Any change in the    status of compliance must also be reported to the EBA.	0
10-guideline.txt	   201. Therefore, credit institutions should define criteria in their collateral valuation policy and       procedures for determining if a significant decline in collateral value has taken place. Where       possible, these will include quantitative thresholds for each type of collateral, based on the       observed empirical data and any relevant qualitative credit institution experience, bearing in       mind relevant factors such as market price trends or the opinion of independent appraisers.	4. Notifications will be published on the EBA website, in line with Article 16(3).	0
10-guideline.txt	   202. Credit institutions should have appropriate processes and systems in place to flag outdated       valuations and to trigger valuation reports.	3  Regulation (EU) No 1093/2010 of the European Parliament and of the Council of 24 November 2010 establishing a European Supervisory Authority (European Banking Authority), amending Decision No 716/2009/EC and repealing Commission Decision 2009/78/EC, (OJ L 331, 15.12.2010, p.12).	0
10-guideline.txt	9.3 Valuation methodology	                                                                                                           15 REPORT ON GUIDELINES ON NATIONAL PROVISIONAL LISTS OF THE MOST REPRESENTATIVE SERVICES	0
10-guideline.txt	9.3.1         General considerations	Subject matter, scope and definitions	0
10-guideline.txt	   203. Credit institutions should have defined collateral valuation approaches for each collateral       product type; these should be adequate and appropriate for the type of collateral in       question.	Subject matter and scope of application	0
10-guideline.txt	   204. All immovable property collateral should be valued on the basis of market value or       mortgage lending value, as specified under Article 229 of Regulation (EU) No 575/2013.       Movable property should be valued at its market value.	5. These guidelines apply to the sound application of the criteria specified in Article 3(2) of Directive    2014/92/EU to be used by competent authorities when establishing a provisional list of the most    representative services linked to a payment account and subject to a fee.	0
10-guideline.txt	   205. For movable property, credit institutions should, in accordance with the requirements of       Article 199(6) of Regulation (EU) No 575/2013, periodically assess the liquidity of the       property. If there is material volatility in the market prices, the institution should       demonstrate that the valuation of the collateral is sufficiently conservative.	Addressees	0
10-guideline.txt	                                                                                                    53 FINAL REPORT – GUIDELINES ON MANAGEMENT OF NON-PERFORMING AND FORBORNE EXPOSURES	6. These guidelines are addressed to competent authorities as referred to in Recital 17 of Directive    2014/92/EU.	0
10-guideline.txt	     206. For movable property, credit institutions should, in accordance with the requirements of         Article 210 of Regulation (EU) No 575/2013, conduct a sufficient legal review confirming the         enforceability of the collateral, including an assessment of the legal right to enforce and         liquidate the collateral in the event of default, within a reasonable timeframe.	Definitions	0
10-guideline.txt	     207. Overall valuations based only on the discounted replacement cost should not be used. For         income-generating properties, a market-comparable or discounted cash flow approach can         be used.	7. Unless specified otherwise, the terms used and defined in Directive 2014/92/EU have the same    meaning in the guidelines.	0
11-guideline.txt	9. These guidelines apply from dd/mm/yyyy [1 day after the publication of the translated versions    of the guidelines].	8. In particular: ‘services linked to the payment account’ are defined in point (6) of Article 2 of    Directive 2014/92/EU as all services related to the opening, operating and closing of a payment    account, including payment services and payment transactions falling within the scope of    point (g) of Article 3 of Directive 2007/64/EC and overdraft facilities and overrunning.	0
11-guideline.txt	7. These guidelines are addressed to competent authorities as defined in point (i) of Article 4(2) of    Regulation (EU) No 1093/2010 and to financial institutions as defined in Article 4(1) of Regulation    No 1093/2010.	19.Where the entities directly controlled by or directly interconnected with the central government    are economically dependent on each other, they should form separate groups of connected    clients (excluding the central government), in addition to the groups of connected clients formed    in accordance with the alternative approach (see scenario CG 4 in the annex).	0
11-guideline.txt	Definitions	20. In line with the last sentence of the last subparagraph of Article 4(1)(39) of Regulation (EU)    No 575/2013, this section of the guidelines is also applicable to regional governments or local    authorities to which Article 115(2) of that Regulation applies, and natural or legal persons directly    controlled by or interconnected with these regional governments or local authorities.	0
11-guideline.txt	8. Unless otherwise specified, terms used and defined in Regulation (EU) No 575/2013 and    Directive 2013/36/EU have the same meaning in these guidelines.	14   In accordance with Article 400(1)(a) of Regulation (EU) No 575/2013, asset items constituting claims on central governments, which unsecured would be assigned a 0% risk weight under the standardised approach, are exempted from the application of Article 395(1) (limits to large exposures) of the same regulation.	0
11-guideline.txt	                                                                                                    16 GUIDELINES ON CONNECTED CLIENTS	                                                                                                               20 GUIDELINES ON CONNECTED CLIENTS	0
11-guideline.txt	3. Implementation	6. Establishing interconnectedness based on economic dependency	0
11-guideline.txt	Date of application	21.When assessing interconnectedness among their clients based on economic dependency, in    accordance with Article 4(1)(39)(b) of Regulation (EU) No 575/2013, institutions should take into    account the specific circumstances of each case, in particular whether the financial difficulties or    the failure of a client would lead to funding or repayment difficulties for another client (see    scenarios E 1, E 2, E 3 and E 4 in the annex).	0
11-guideline.txt	9. These guidelines apply from 1 January 2019.	22.Where an institution is able to demonstrate that the financial difficulties or the failure of a client    would not lead to funding or repayment difficulties for another client, these clients do not need to    be considered a single risk. In addition, two clients do not need to be considered a single risk if a    client is economically dependent on another client in a limited way, meaning that the client can    easily find a replacement for the other client.	0
11-guideline.txt	Repeal	23.Institutions should consider, in particular, the following situations when assessing economic    dependency:	0
11-guideline.txt	10.The CEBS ‘Guidelines on the implementation of the revised large exposures regime’, of	24.Institutions should also consider the non-exhaustive list of situations in paragraph 23 when    assessing connections among shadow banking entities. 16 Institutions should give due    consideration to the fact that relationships between entities falling under the definition of    shadow banking entities will most likely consist not of equity ties but rather of a different type of    relationship, i.e. situations of de facto control or relationships characterised by contractual    obligations, implicit support or potential reputational risk (e.g. sponsorship or even branding).	0
11-guideline.txt	11 December 2009, are repealed with effect from 1 January 2019.	25.Where an institution’s client is economically dependent on more than one client, which are not    dependent on each other, the institution should include the latter clients in separate groups of    connected clients (together with the dependent client).	0
11-guideline.txt	                                                                                     17 GUIDELINES ON CONNECTED CLIENTS	26.Institutions should form a group of connected clients where two or more of their clients are    economically dependent on an entity, even if this entity is not a client of the institution.	0
11-guideline.txt	4. Groups of connected clients based on control	27.Institutions should group two or more clients into a group of connected clients on account of    economic dependency among these clients regardless of whether or not the exposures to these    clients are exempted from the application of the large exposures limit under Article 400(1) and (2)    of Regulation (EU) No 575/2013 or in accordance with exemptions under national rules    implementing Article 493(3) of that Regulation.	0
11-guideline.txt	11.When applying Article 4(1)(39)(a) of Regulation (EU) No 575/2013, institutions are required to    assume that two or more clients constitute a single risk when there is a control relationship    between them.	Economic dependency through a main source of funding	0
11-guideline.txt	12.In exceptional cases, where institutions are able to demonstrate that no single risk exists despite    the existence of a control relationship among clients, institutions should document the relevant    circumstances that justify this case in a detailed and comprehensible manner. For example, in    specific cases where a special purpose entity that is controlled by another client (e.g. an    originator) is fully ring-fenced and bankruptcy remote – so that there is no possible channel of    contagion, and hence no single risk, between the special purpose entity and the controlling entity    – it may be possible to demonstrate that no single risk exists (see scenario C 1 in the annex).	28.Institutions should consider situations where the funding problems of one client are likely to    spread to another on account of a one-way or two-way dependency on the same funding source.    This does not include cases where clients get funding from the same market (e.g. the market for    commercial paper) or where clients’ dependency on their existing source of funding is caused by	0
11-guideline.txt	29.Institutions should consider cases where the common source of funding depended on is provided    by the institution itself, its financial group or its connected parties (see scenarios E 5 and E 6 in the    annex) 17. Being clients of the same institution does not in itself create a requirement to group the    clients if the institution providing funding can be easily replaced.	16   As defined in the EBA guidelines on limits on exposures to shadow banking entities that carry out banking activities outside a regulated framework under Article 395(2) of Regulation (EU) No 575/2013: https://www.eba.europa.eu/regulation-and-policy/large-exposures/guidelines-on-limits-on-exposures-to-shadow-banking	0
12-guideline.txt	35.Identification of possible connections among clients should be an integral part of an institution’s    credit granting and surveillance process. The management body and senior management should    ensure that adequate processes for the identification of connections among clients are    documented and implemented.	3. The scope of the exercise of identifying items associated with particularly high risk that are not    already covered by Article 128(2) of Regulation (EU) No 575/2013 should cover all exposure    classes, with a particular emphasis on the exposure classes referred to in points (g), (p) and (q)    of Article 112 of Regulation (EU) No 575/2013.	0
12-guideline.txt	36.Institutions should identify all control relationships among their clients and document as    appropriate. Institutions should also investigate, and document as appropriate, any potential    economic dependencies among their clients. Institutions should take reasonable steps and use    readily available information to identify these connections. If, for example, an institution becomes    aware that clients have been considered interconnected by another institution (e.g. because of    the existence of a public register), it should take into account that information.	4. Institutions should consider as items associated with particularly high risk, from among those    referred to in paragraph 3, at a minimum, those exposures that exhibit levels and ranges of risk    drivers that are not common to other obligors or transactions of the same exposure class.	0
12-guideline.txt	37.The efforts that institutions put into the investigation of economic dependencies among their    clients should be proportionate to the size of the exposures. Therefore, institutions should    strengthen their investigations, by extensive research of any type of ‘soft information’ as well as    information that goes beyond the institutions’ clients, in all cases where the sum of all exposures    to one individual client exceeds 5% of Tier 1 capital. 18	5. For the purposes of paragraph 4, institutions should consider, at a minimum, all of the following    exposures as exhibiting levels and ranges of risk drivers that are not common to other obligors    or transactions of the same exposure class:	0
12-guideline.txt	38.To assess grouping requirements based on a combination of control and economic dependency    relationships, institutions should collect information on all entities forming a chain of contagion.    Institutions might not be able to identify all clients that constitute a single risk if there are    interconnections that stem from entities that are not in a business relationship with the    institution and are therefore unknown to the institution (see scenario Mm 1 in the annex).    However, if an institution becomes aware of interconnections via entities outside its clientele, it    should use this information when assessing connections.	The following analysis consists of three parts. The first part provides an analysis of the baseline scenario in terms of institutions’ current practices, supervisory rules and practices, and the regulatory environment. The second part contains the options considered with respect to the major policy decisions included in the Consultation Paper. Finally, the cost-benefit analysis is based on the main policy changes in comparison with the current supervisory rules and practices, institutions’ current practices and the regulatory environment.	0
15-guideline.txt	12. The changes referred to in paragraph 11, which are applied to the rating systems as a result of     the application of these guidelines, are required to be verified by the internal validation     function and classified according to Commission Delegated Regulation (EU) No 529/2014, and,     depending on this classification, they are required to be notified or approved by the relevant     competent authority.	29. Where the institution recognises events related to dilution risk of purchased receivables as     defined in point (53) of Article 4(1) of Regulation (EU) No 575/2013, these events should not     be considered as leading to the default of the obligor. Where the amount of receivable has     been reduced as a result of events related to dilution risk such as discounts, deductions,     netting or credit notes issued by the seller the reduced amount of receivable should be     included in the calculation of days past due. Where there is a dispute between the obligor and     the seller and such event is recognised as related to dilution risk the counting of days past due     should be suspended until the dispute is resolved.	0
15-guideline.txt	13. Institutions that use the IRB Approach, and which need to obtain prior permission from     competent authorities in accordance with Article 143 of Regulation (EU) No 575/2013 and     Commission Delegated Regulation (EU) No 529/2014 2 in order to incorporate these     guidelines by the deadline referred to in paragraph 10, should agree with their competent	30. Events recognised as related to dilution risk and hence excluded from the identification of     default should be included in the calculation of own funds requirements or internal capital for     dilution risk. Where institutions recognise significant number of events related to dilution risk,     they should analyse and document the reasons for such events and assess the possible     indications of unlikeliness to pay, in accordance with Articles 178(1) and (3) of Regulation (EU)     No 575/2013 and Section 5 of these guidelines.	0
15-guideline.txt	17. Where the credit arrangement explicitly allows the obligor to change the schedule, suspend     or postpone the payments under certain conditions and the obligor acts within the rights     granted in the contract, the changed, suspended or postponed instalments should not be     considered past due, but the counting of days past due should be based on the new schedule     once it is specified. Nevertheless if the obligor changes the schedule, suspends or postpones     the payments, the institutions should analyse the reasons for such a change and assess the     possible indications of unlikeliness to pay, in accordance with Articles 178(1) and (3) of     Regulation (EU) No 575/2013 and Section 5 of these guidelines.	31. Where the obligor has not been adequately informed about the cession of the receivable by     the factor’s client and the institution has evidence that the payment for the receivable has     been made to the client, the institution should not consider the receivable to be past due.     Where the obligor has been adequately informed about the cession of the receivable but has     nevertheless made the payment to the client, the institution should continue counting the     days past due according to the conditions of the receivable.	0
